"Account Id","Account Owner","Account Owner Id","Account Name",Phone,Fax,Website,"Account Type",Employees,"Annual Revenue","Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time","Billing Street","Shipping Street","Billing City","Shipping City","Billing State","Shipping State","Billing Code","Shipping Code","Billing Country","Shipping Country",Description,"Last Activity Time","Membership Expiration Date","Membership Level","Business Categories","Account Status","Membership Number","Political Action Committee",Weblink,"Member Since","Referred By"
zcrm_1624029000000101717,"Liz Debarros",zcrm_1624029000000085003,"MaGrann Associates","(609) 744-3080",,www.magrann.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","701 East Gate Drive, Suite 100","701 East Gate Drive, Suite 100","Mount Laurel","Mount Laurel",NJ,NJ,08054,08054,,,"A 32 year-old mechanical engineering, energy, and green building firm serving the Mid-Atlantic Region.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Engineers,Active,DCBIA-10309,false,false,,
zcrm_1624029000000101718,"Liz Debarros",zcrm_1624029000000085003,"Malachite LLC","(202) 355-5270",,www.malachitellc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","5809 Ridgefield Road","5809 Ridgefield Road",Bethesda,Bethesda,MD,MD,20816,20816,,,"Sustainable commercial real estate and infrastructure","2015-11-18 11:39:00",2016-09-30,"Non-Profit/Small Business/Government",Consultants,Active,DCBIA-10310,false,false,,
zcrm_1624029000000101719,"Liz Debarros",zcrm_1624029000000085003,"Manhattan Construction Company",571-297-4827,,www.manhattanconstructiongroup.co,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","4075 Wilson Blvd, Suite 650","4075 Wilson Blvd, Suite 650",Arlington,Arlington,VA,VA,22203,22203,,,"Privalety-held construction services firm including general building, bridge, road, civil works, pipeline and speciality project types.","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"General Contractors",Active,DCBIA-10311,false,false,,
zcrm_1624029000000101720,"Liz Debarros",zcrm_1624029000000085003,"Manna, Inc.","(202) 832-1845",,www.mannadc.org,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:03","828 Evarts St., NE","828 Evarts St., NE",Washington,Washington,DC,DC,20018,20018,,,"Nonprofit developer of quality, affordable housing in the District of Columbia","2015-11-30 09:06:03",2015-11-30,"Non-Profit/Small Business/Government","Builders / Developers;Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Inactive,DCBIA-10312,false,false,,
zcrm_1624029000000101721,"Liz Debarros",zcrm_1624029000000085003,"Marsh USA Inc.","(202) 263-3954",,www.marsh.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1050 Connecticut Ave, NW Suite 700","1050 Connecticut Ave, NW Suite 700",Washington,Washington,DC,DC,20036,20036,,,"Global leader in insurance brokering and risk management.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Consultants,Active,DCBIA-10313,false,false,,
zcrm_1624029000000101722,"Liz Debarros",zcrm_1624029000000085003,"Marshall Moya Design","(202) 249-1324",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2201 Wisconsin Avenue, NW, Suite 305","2201 Wisconsin Avenue, NW, Suite 305",Washington,Washington,DC,DC,20007,20007,,,"An award-winning, multifaceted, minority-owned architecture and interiors firm based in Washington, D.C.","2015-11-18 11:39:00",2016-06-30,"Non-Profit/Small Business/Government","Marketing / Communications & Media",Active,DCBIA-10314,false,false,,
zcrm_1624029000000101723,"Liz Debarros",zcrm_1624029000000085003,"Martinez & Johnson Architecture","(202) 333-4480",,www.mjarchitecture.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1412 I Street, NW, Third Floor","1412 I Street, NW, Third Floor",Washington,Washington,DC,DC,20005,20005,,,"Committed to architecture that understands and responds to client requirements and concerns","2015-11-18 11:39:00",2015-03-31,Associate/Builder,"Architects / Interior Designers",Inactive,DCBIA-10315,false,false,,
zcrm_1624029000000101724,"Liz Debarros",zcrm_1624029000000085003,"Maurice Electrical Supply","(202) 675-9458",,www.mauriceelectric.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","500 Penn St., NE","500 Penn St., NE",Washington,Washington,DC,DC,20002,20002,,,"Electric Wholesaler","2015-11-18 11:39:00",2014-11-30,Associate/Builder,"Suppliers & Misc. Services",Inactive,DCBIA-10316,false,false,,
zcrm_1624029000000101725,"Liz Debarros",zcrm_1624029000000085003,"Mayhood Company, The","(703) 448-0400",,www.mayhoodcompany.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-12-31 09:03:09","1521 Westbranch Drive, Suite 500","1521 Westbranch Drive, Suite 500",McLean,McLean,VA,VA,22102,22102,,,"New Homes Sales and Marketing","2015-12-31 09:03:09",2015-12-31,Associate/Builder,"Commercial Brokers",Inactive,DCBIA-10317,false,false,,
zcrm_1624029000000101726,"Liz Debarros",zcrm_1624029000000085003,"MBB Affiliates, LLC","(800) 431-5012",,www.mbbaffiliates.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1220 L Street NW, Suite 100-343","1220 L Street NW, Suite 100-343",Washington,Washington,DC,DC,20005,20005,,,"Boutique property management firm that specializes in providing superior services to its commercial and residential clients.","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Property / Asset Management",Active,DCBIA-10318,false,false,,
zcrm_1624029000000101727,"Liz Debarros",zcrm_1624029000000085003,"McKissack & McKissack","(202) 347-1446",,www.mckissackdc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","901 K Street, NW, 6th Floor","901 K Street, NW, 6th Floor",Washington,Washington,DC,DC,20001,20001,,,"Architecture & Interiors, Program & Construction Management Planning & Facilities Management, Environmental Engineering","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10319,false,false,,
zcrm_1624029000000101728,"Liz Debarros",zcrm_1624029000000085003,"McNeill Baker Design","(703) 992-9707",,www.mcneillbaker.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1401 Chain Bridge Road, Suite 202","1401 Chain Bridge Road, Suite 202",McLean,McLean,VA,VA,22101,22101,,,"Residential design company specializing in traditional architectural design with an emphasis on craftsmanship, modern lifestyles and current technologies.","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Architects / Interior Designers",Active,DCBIA-10320,false,false,,
zcrm_1624029000000101729,"Liz Debarros",zcrm_1624029000000085003,"McPherson Enterprises, LLC","(703) 761-3913",,www.mcphersonent.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7600 Leesburg Pike, Suite 120 East","7600 Leesburg Pike, Suite 120 East","Falls Church","Falls Church",VA,VA,22043,22043,,,Consultant,"2015-11-18 11:39:00",2016-01-30,Associate/Builder,Consultants,Active,DCBIA-10321,false,false,,
zcrm_1624029000000101730,"Liz Debarros",zcrm_1624029000000085003,"McWilliams Ballard","(703) 535-5550",,www.mcwilliamsballard.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1029 N. Royal Street, Suite 301","1029 N. Royal Street, Suite 301",Alexandria,Alexandria,VA,VA,22314,22314,,,"Condominium Development Sales & Marketing","2015-11-18 11:39:00",2015-10-31,Associate/Builder,"Marketing / Communications & Media",Inactive,DCBIA-10322,false,false,,
zcrm_1624029000000101731,"Liz Debarros",zcrm_1624029000000085003,"MDC Land, Inc","(301) 299-3888",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8120 Woodmont Ave, Suite 160","8120 Woodmont Ave, Suite 160",Bethesda,Bethesda,MD,MD,20814,20814,,,Builder/Developer,"2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10323,false,false,,
zcrm_1624029000000101732,"Liz Debarros",zcrm_1624029000000085003,"Menkiti Group, The","(202) 733-5467",,www.menkitigroup.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3401 8th Street NE","3401 8th Street NE",Washington,Washington,DC,DC,20017,20017,,,"The Menkiti Group is a DC based intergrated real estate services firm.","2015-11-18 11:39:00",2016-09-30,"Non-Profit/Small Business/Government",,Active,DCBIA-10324,false,false,,
zcrm_1624029000000101733,"Liz Debarros",zcrm_1624029000000085003,MG2,"(703) 564-8383",,www.mulvannyg2.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8444 West Park Drive, Suite 120","8444 West Park Drive, Suite 120",McLean,McLean,VA,VA,22102,22102,,,"Architecture Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10325,false,false,,
zcrm_1624029000000101734,"Liz Debarros",zcrm_1624029000000085003,"Miles & Stockbridge, P.C.","(202) 737-9600",,www.milesstockbridge.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1667 K Street, NW, Suite 800","1667 K Street, NW, Suite 800",Washington,Washington,DC,DC,20006,20006,,,"Law Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10326,false,false,,
zcrm_1624029000000101735,"Liz Debarros",zcrm_1624029000000085003,Miller,"(240) 752-9866",,www.MillerDC.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8120 Woodmont Ave, Suite 160","8120 Woodmont Ave, Suite 160",Bethesda,Bethesda,MD,MD,20814,20814,,,Builder/Development,"2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10327,false,false,,
zcrm_1624029000000101736,"Liz Debarros",zcrm_1624029000000085003,"Miller & Long DC, Inc.","(202) 524-4600",,www.millerlongdc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","5151 Wisconsin Ave NW, Suite 307","5151 Wisconsin Ave NW, Suite 307",Washington,Washington,DC,DC,20016,20016,,,"Concrete Subcontractor","2015-11-18 11:39:00",2016-12-31,Associate/Builder,Subcontractor,Active,DCBIA-10328,false,false,,
zcrm_1624029000000101737,"Liz Debarros",zcrm_1624029000000085003,"Miller, Miller & Canby","(301) 762-5212",,www.millermillercanby.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","200-B Monroe Street","200-B Monroe Street",Rockville,Rockville,MD,MD,20850,20850,,,"Real Estate, Land Use, Litigation & General Business Law Firm","2015-11-18 11:39:00",2016-12-31,Associate/Builder,Attorneys,Active,DCBIA-10329,false,false,,
zcrm_1624029000000101738,"Liz Debarros",zcrm_1624029000000085003,"MN Blum LLC","(301) 337-3303",,www.mnblum.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1395 Piccard Drive, Suite 240","1395 Piccard Drive, Suite 240",Rockville,Rockville,MD,MD,20850,20850,,,"Certified Public Accountants","2015-11-18 11:39:00",2015-09-30,"Non-Profit/Small Business/Government",Financial,Inactive,DCBIA-10330,false,false,,
zcrm_1624029000000101739,"Liz Debarros",zcrm_1624029000000085003,"MOI, Inc.","(202) 469-7606",,www.moii.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1200 19th Street NW, Suite 210","1200 19th Street NW, Suite 210",Washington,Washington,DC,DC,20036,20036,,,"MOI is a full-service commercial furniture dealership.","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Suppliers & Misc. Services",Active,DCBIA-10331,false,false,,
zcrm_1624029000000101740,"Liz Debarros",zcrm_1624029000000085003,"Monarc Construction, Inc.","(703) 641-8500",,www.monarcconstruction.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2781 Hartland Road, Suite B","2781 Hartland Road, Suite B","Falls Church","Falls Church",VA,VA,22043,22043,,,"General Contractors","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"General Contractors",Active,DCBIA-10332,false,false,,
zcrm_1624029000000101741,"Liz Debarros",zcrm_1624029000000085003,"Monday Properties","(703) 248-0200",,www.mondayre.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1000 Wilson Blvd., Suite 700","1000 Wilson Blvd., Suite 700",Arlington,Arlington,VA,VA,22209,22209,,,"Real Estate Developer","2015-11-18 11:39:00",2015-09-30,Associate/Builder,"Builders / Developers",Inactive,DCBIA-10333,false,false,,
zcrm_1624029000000101742,"Liz Debarros",zcrm_1624029000000085003,"Moody Nolan","(202) 244-4199",,www.moodynolan.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1225 Eye Street, NW, Suite 210","1225 Eye Street, NW, Suite 210",Washington,Washington,DC,DC,20005,20005,,,"A professional design firm offering services in architecture, civil engineering, planning and interior design.","2015-11-18 11:39:00",2016-08-31,Associate/Builder,"Architects / Interior Designers;Engineers",Active,DCBIA-10334,false,false,,
zcrm_1624029000000101743,"Liz Debarros",zcrm_1624029000000085003,"Morris, Manning & Martin, LLP",,,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00",,,,,,,,,,,,"2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10335,false,false,,
zcrm_1624029000000101744,"Liz Debarros",zcrm_1624029000000085003,"Mosaic Urban Partners","(202) 822-6060",,www.mosaicurban.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","910 17th Street, NW, Suite 1090","910 17th Street, NW, Suite 1090",Washington,Washington,DC,DC,20006,20006,,,"Real estate development & advisory services firm that implements urban regeneration strategies as a developer or consultant.","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Consultants,Active,DCBIA-10336,false,false,,
zcrm_1624029000000101745,"Liz Debarros",zcrm_1624029000000085003,"Moseley Construction Group","(703) 870-7991",,www.moseleyconstructiongroup.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","13849 Park Center Road, Suite A","13849 Park Center Road, Suite A",Herndon,Herndon,VA,VA,20171,20171,,,"General Contractor Specializing in Multi-Family Renovations & Construction","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"General Contractors",Active,DCBIA-10337,false,false,,
zcrm_1624029000000101746,"Liz Debarros",zcrm_1624029000000085003,"MRP Realty","(202) 719-9000",,www.mrprealty.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3050 K St NW, Suite125","3050 K St NW, Suite125",Washington,Washington,DC,DC,20007,20007,,,"Developer, Owner & Manager","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10338,false,false,,
zcrm_1624029000000101747,"Liz Debarros",zcrm_1624029000000085003,"MVB Mortgage","(202) 751-2154",,www.mvbmortgage.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","11325 Random Hills Road, Suite 100","11325 Random Hills Road, Suite 100",Fairfax,Fairfax,VA,VA,22030,22030,,,"Direct lender","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Financial,Active,DCBIA-10339,false,false,,
zcrm_1624029000000101748,"Liz Debarros",zcrm_1624029000000085003,"National Commercial Development, Inc.","(571) 220-2683",,www.NCDcompany.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","16333 Limestone Court","16333 Limestone Court",Leesburg,Leesburg,VA,VA,20176,20176,,,"Commercial General Contractor specializing in the fields of Office, Retail, Restaurant and Aviation Construction","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","General Contractors",Active,DCBIA-10340,false,false,,
zcrm_1624029000000101749,"Liz Debarros",zcrm_1624029000000085003,"Nelson Architects","(202) 737-4800",,www.nelsonarch.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1003 K Street, NW, Suite 835","1003 K Street, NW, Suite 835",Washington,Washington,DC,DC,20001,20001,,,"Architecture, preservation, interior design","2015-11-18 11:39:00",2016-08-31,"Non-Profit/Small Business/Government",,Active,DCBIA-10341,false,false,,
zcrm_1624029000000101750,"Liz Debarros",zcrm_1624029000000085003,"Newmark Grubb Knight Frank","(202) 312-5742",,www.ngkf.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:03","1899 Pennsylvania Avenue, NW, Suite 300","1899 Pennsylvania Avenue, NW, Suite 300",Washington,Washington,DC,DC,20006,20006,,,"International Full Service Commercial Real Estate Firm","2015-11-30 09:06:03",2015-11-30,Associate/Builder,"Commercial Brokers;Consultants",Inactive,DCBIA-10342,false,false,,
zcrm_1624029000000101751,"Liz Debarros",zcrm_1624029000000085003,"NHP Foundation, The","(202) 312-2519",,www.nhpfoundation.org,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1090 Vermont Avenue, NW, Suite 400","1090 Vermont Avenue, NW, Suite 400",Washington,Washington,DC,DC,20005,20005,,,"A nonprofit organization dedicated to creating and preserving affordable housing","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Active,DCBIA-10343,false,false,,
